Account No,Coding ID,Archival_Culture_Name,Possible_GJB_All_cid_Matches,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
8438084,,TARASCAN,26610,,,6,5,3,5,5,5,2,5,3,111,111,2,3,111,111,111,2,111,4,4,3,2,2,2,2,2,2,2,3,111,4,0,4,6,4,111
35394,,TAREUMIUT,62588,,,3,2,2,5,2,1,1,1,111,111,111,1,2,111,111,111,2,1,4,2,1,2,2,2,1,2,3,3,2,2,2,0,1,1,1,3
10522180,,TASMANIANS,,,,1,1,1,2,2,3,1,1,111,111,111,1,1,111,111,111,111,111,4,3,3,111,0,111,1,2,111,3,111,111,1,0,1,2,1,1
12617284,,TATOGA,30011,,,111,2,5,5,4,5,4,3,3,3,3,2,3,111,111,111,111,3,2,1,111,3,3,1,2,3,3,3,111,111,2,0,2,4,111,111
58179,,TAULIPANG,,,,111,5,3,4,3,2,1,3,1,111,111,1,1,111,111,111,111,111,1,3,3,1,2,2,111,111,111,111,2,2,2,0,1,4,111,111
12588612,,TAVIWATSIU,,,,111,2,2,2,1,3,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,1,2,2,1,2,2,111,2,111,1,0,1,4,111,3
6326596,,TAWI-TAWI,62459,,,4,1,2,5,5,1,1,4,1,2,1,1,3,111,111,111,2,111,2,4,3,2,2,2,111,111,111,3,3,111,2,0,1,4,111,111
6326084,,TAZARAWA,,,,111,5,4,5,5,5,3,3,3,3,3,111,111,111,111,111,111,3,2,1,1,3,3,1,2,3,2,3,111,111,4,0,3,6,4,111
47169,,TEDA,26720,,,2,2,4,3,5,5,3,6,2,3,3,2,1,111,111,111,111,3,2,1,111,3,3,1,2,2,2,3,2,111,4,0,2,3,4,111
8433219,,TEHUELCHE,26731,,,2,1,2,3,1,4,1,1,111,111,111,2,3,111,111,111,2,2,3,3,1,3,2,2,1,2,111,3,111,111,2,1,1,4,2,3
12599876,,TEITA,,,,3,5,4,5,4,5,3,5,3,3,3,111,111,111,111,111,1,111,2,1,1,3,3,1,2,3,3,1,1,1,1,0,2,111,111,111
4208452,,TEKE,,,,2,5,4,5,4,4,2,3,1,2,1,111,111,111,111,111,111,111,2,111,111,3,1,1,2,1,1,3,111,111,111,0,1,6,111,111
12607300,,TEKNA,,,,111,2,8,5,5,5,3,6,3,3,3,111,111,111,111,111,111,111,2,4,3,3,3,1,2,2,2,111,111,111,111,0,2,111,4,111
11332,,TELUGU,17183,,,8,5,8,5,5,5,3,6,3,3,3,2,3,111,111,111,2,2,5,3,1,3,3,1,2,3,3,3,2,111,5,0,4,111,1,111
4225348,,TEM,,,,111,5,4,5,4,5,2,5,1,3,3,111,111,111,111,111,111,1,2,2,1,3,3,1,2,3,3,1,111,111,111,0,3,6,2,111
4222788,,TEMNE,,,,111,6,4,5,5,3,2,3,3,3,1,2,2,111,111,111,111,111,2,2,1,3,3,1,2,3,3,1,3,1,111,0,3,111,2,111
8428611,,TENDA,,,,2,5,4,3,4,5,2,3,3,3,1,2,2,111,111,111,1,1,1,3,3,1,1,1,2,1,1,3,111,1,2,2,2,4,2,111
38467,,TENETEHARA,26841,,,111,5,3,4,3,4,1,3,1,111,111,1,3,111,111,111,2,111,1,3,1,1,2,2,1,2,3,2,2,2,1,1,1,6,1,1
37442,,TENINO,,,,4,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,2,3,3,2,2,3,2,2,1,2,2,3,2,2,3,0,1,4,4,3
8427844,,TEPEHUAN,,,,111,111,3,5,3,5,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,2,2,111,111,111,111,2,111,111,0,111,111,111,111
39492,,TEQUISTLATEC,,,,111,111,3,5,4,5,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,3,3,1,111,111,111,1,2,111,111,0,111,111,111,111
8433987,,TERA,,,,111,5,4,5,4,4,2,3,3,3,1,2,2,111,111,111,2,111,1,1,1,3,3,1,2,2,2,1,2,1,4,0,2,111,111,111
49218,,TERENA,,,,111,2,3,3,4,2,1,3,1,111,111,1,2,111,111,111,2,3,4,3,1,2,2,2,111,111,111,2,2,111,4,1,1,4,2,111
34881,,TESO,26907,,,111,5,4,5,4,5,3,3,3,3,3,111,1,111,111,111,111,111,2,1,111,3,3,1,2,3,3,1,2,1,2,0,2,111,2,111
18756,,TETELA,,,,111,111,3,5,4,4,2,111,111,111,111,111,111,111,111,111,111,111,2,1,111,3,3,1,2,3,3,1,111,111,3,0,111,4,111,111
48963,,TETON DAKO,26940,,,111,2,2,4,1,5,1,1,111,111,111,1,3,111,111,111,111,2,2,2,1,3,2,2,1,2,111,3,2,111,2,0,2,5,2,3
8444227,,TEWA,24811,,,4,5,3,5,4,5,1,6,3,111,111,1,3,111,111,111,111,1,4,4,3,2,2,2,2,2,2,2,3,2,1,0,1,6,1,111
53827,,THADO,,,,111,5,4,5,3,4,2,3,3,3,1,111,111,111,111,111,2,111,2,2,111,3,3,1,111,111,3,111,1,1,3,0,2,4,2,111
8435523,,THAI,26973,,,6,5,8,5,5,4,2,6,3,3,1,2,3,111,111,111,2,2,4,3,3,1,2,2,2,2,2,3,2,111,2,2,5,6,2,3
2628,,THOMPSON,,,,111,2,2,3,2,1,1,1,111,111,111,1,3,111,111,111,111,2,4,2,1,3,2,2,111,111,111,3,2,111,3,0,2,2,111,3
53314,,THONGA,62559,,,111,5,4,5,4,4,3,3,3,3,3,2,1,111,111,111,2,1,2,1,1,3,3,1,1,2,3,1,1,1,3,2,3,4,111,4
28483,,TIBETANS,27028,,,7,5,7,5,5,5,3,5,3,3,3,2,2,111,111,111,111,111,5,4,2,3,3,1,2,3,3,3,3,111,111,2,5,6,1,111
32068,,TIGON,,,,111,5,4,5,4,5,2,3,3,2,1,111,111,111,111,111,2,111,2,4,1,3,3,1,111,111,111,1,111,1,2,0,1,111,111,111
22852,,TIGRE,27050,,,3,2,5,5,5,5,4,3,3,3,3,111,111,111,111,111,2,111,2,3,3,3,3,1,2,3,3,3,3,111,111,0,2,4,4,111
62018,,TIGRINYA,27061,,,7,5,7,5,5,5,3,5,3,3,3,2,3,111,111,111,111,111,5,4,3,3,2,2,2,3,3,3,3,1,5,0,3,6,4,111
4215108,,TIKAR,,,,2,5,4,5,4,5,2,3,3,2,1,111,111,111,111,111,1,1,4,1,111,3,3,1,2,3,111,111,111,1,4,0,2,111,111,111
33858,,TIKOPIA,27083,,,5,4,3,5,5,1,1,4,1,111,111,1,1,111,111,111,2,1,3,1,111,3,2,2,2,3,111,3,2,1,3,1,2,4,1,2
61763,,TILLAMOOK,25576,,,111,5,2,3,2,1,1,1,111,111,111,1,3,111,111,111,111,2,2,1,1,3,2,2,111,111,3,3,111,2,4,0,1,5,1,3
18499,,TIMBIRA,19064,,,3,2,3,3,2,4,1,3,1,111,111,1,1,111,111,111,1,2,1,4,1,1,1,1,1,2,2,1,1,111,1,1,1,111,1,2
49475,,TIMUCUA,,,,111,2,3,3,3,3,1,3,3,111,111,1,1,111,111,111,111,111,111,3,1,1,1,1,2,1,1,1,1,1,2,2,2,4,1,111
33860,,TIRA,,,,111,4,4,5,4,5,3,5,3,3,3,1,2,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,3,1,2,0,2,111,111,111
8405828,,TIRIKI,,,,5,5,4,5,5,5,3,5,3,3,3,111,111,111,111,111,1,111,2,1,1,3,3,1,2,3,3,111,111,1,111,0,2,111,111,111
59458,,TIV,27160,,,4,5,4,4,3,4,2,3,1,2,1,2,2,111,111,111,2,1,1,1,1,3,2,2,1,2,3,1,2,1,2,2,2,1,1,4
7491,,TIWI,30077,,,3,1,1,1,2,3,1,1,111,111,111,1,1,111,111,111,2,3,2,2,1,3,1,1,1,2,111,3,2,111,1,1,1,4,2,2
8425796,,TLAXCALANS,,,,7,6,3,5,5,5,1,3,3,111,111,2,3,111,111,111,2,2,4,3,1,3,3,1,2,3,3,1,2,111,1,0,111,3,4,1
8453187,,TLINGIT,27193,,,4,2,2,4,2,1,1,1,111,111,111,1,3,111,111,111,2,2,3,3,1,1,1,1,111,111,1,1,1,1,4,0,1,4,1,3
13636,,TOBA,27215,,,4,2,3,3,2,4,1,4,1,111,111,1,2,111,111,111,2,1,4,3,1,2,2,2,1,2,2,3,2,2,1,0,2,4,4,3
12618564,,TOBELORESE,27237,,,111,5,4,4,4,3,1,3,3,1,111,1,2,111,111,111,111,111,2,4,1,3,2,2,2,2,2,3,111,2,2,0,3,6,111,111
10535748,,TOCO,27248,,,4,6,4,5,5,2,2,5,111,3,3,2,2,111,111,111,111,1,4,3,1,2,2,2,2,2,2,111,111,111,4,0,4,1,4,111
3907,,TODA,27259,,,1,2,5,4,5,5,4,1,111,3,3,1,3,111,111,111,2,1,4,5,111,3,1,2,1,2,3,1,2,1,1,1,2,2,1,2
8392260,,TOEDOKADO,,,,111,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,111,111,4,3,3,2,2,2,111,111,2,111,111,111,1,0,1,2,111,3
8436547,,TOKELAU,,,,111,5,3,5,5,1,1,4,2,111,111,1,3,111,111,111,1,1,4,3,1,1,2,2,111,111,2,1,1,1,1,2,2,4,111,111
4200516,,TOLKEPAYA,,,,2,2,1,1,2,5,1,3,3,111,111,1,111,111,111,111,2,2,2,2,111,2,2,2,1,2,2,3,2,111,1,0,1,2,1,3
8423235,,TOLOWA,27303,,,111,2,1,2,3,2,1,1,111,111,111,1,1,111,111,111,2,3,2,2,111,3,3,1,1,2,3,1,2,1,3,1,1,4,1,3
6339396,,TOMA,27314,,,4,5,4,5,4,3,2,3,3,3,1,2,1,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,111,1,2,0,2,4,2,4
12586564,,TONAVA,,,,1,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,2,2,2,1,2,111,3,2,111,1,0,1,4,111,3
4241732,,TONGANS,27340,,,111,5,6,5,5,2,2,4,1,1,111,1,3,111,111,111,2,2,4,3,3,3,2,2,2,3,111,1,2,1,3,0,3,4,1,3
14715972,,TONGAREVANS,,,,111,5,3,5,5,1,1,4,2,111,111,111,111,111,111,111,111,111,4,3,1,3,2,2,2,3,3,111,2,2,111,0,2,4,111,111
14726980,,TOPOKE,27369,,,111,5,4,5,3,4,2,3,1,2,1,111,1,111,111,111,2,111,2,1,111,3,3,1,2,3,3,111,2,1,4,0,3,4,111,111
4228676,,TOPOTHA,,,,111,2,4,4,4,5,4,3,3,3,3,2,1,111,111,111,1,1,2,1,111,3,3,1,2,3,3,111,111,1,111,0,2,4,2,111
32323,,TORAJA,27393,,,111,5,4,5,3,5,2,3,3,3,1,2,2,111,111,111,2,111,2,4,1,1,2,2,2,2,2,3,2,2,3,1,2,6,111,111
8406340,,TORO,,,,111,5,4,5,5,4,3,3,3,3,3,2,1,111,111,111,111,111,2,1,1,3,3,1,111,111,111,3,111,1,4,0,4,4,2,111
8425027,,TOTONAC,27413,,,7,5,3,4,4,4,1,3,3,111,111,1,3,111,111,111,2,111,4,111,111,3,2,2,111,111,111,111,2,2,111,2,2,111,111,111
8412740,,TRARZA,,,,111,2,4,5,4,5,4,6,3,3,3,111,111,111,111,111,111,111,2,4,3,3,3,1,2,2,2,111,111,111,5,0,4,111,4,111
53313,,TRASOSMONT,27446,,,8,111,7,5,5,4,3,5,3,3,3,111,111,111,111,111,111,3,4,4,2,3,2,2,111,111,111,2,3,111,4,0,4,6,4,111
25155,,TRISTAN,,,,3,5,7,4,5,2,2,5,1,3,3,2,3,111,111,111,2,2,4,4,3,2,2,2,2,2,2,2,3,2,1,0,1,1,4,111
30786,,TROBRIAND,27479,,,3,5,6,4,5,2,2,4,1,1,111,1,2,111,111,111,1,1,3,3,3,1,1,1,2,1,1,1,1,1,3,2,2,4,1,2
28738,,TRUKESE,27490,,,3,4,6,5,5,1,1,4,2,1,111,1,3,111,111,111,1,1,4,4,1,1,1,2,2,3,3,1,1,1,1,1,1,4,1,3
50242,,TRUMAI,27501,,,1,5,3,3,4,2,1,3,1,111,111,1,2,111,111,111,111,1,4,3,1,3,2,2,1,2,111,3,2,2,2,1,1,4,1,2
12604228,,TSAMAI,,,,111,5,4,5,4,5,3,6,3,3,3,1,2,111,111,111,111,3,2,1,111,3,3,1,111,111,111,111,111,1,1,0,2,111,111,111
48451,,TSIMSHIAN,27523,,,111,2,2,3,3,1,1,1,111,111,111,1,3,111,111,111,2,111,2,2,1,1,1,1,2,1,1,3,2,1,4,0,2,4,1,3
8440387,,TSWANA,,,,7,6,4,5,4,5,3,3,3,3,3,2,1,111,111,111,1,2,2,1,111,3,2,2,2,3,3,1,2,111,5,0,3,4,4,111
6339908,,TUAREG,27545,,,111,1,5,4,4,5,4,6,2,3,3,2,3,111,111,111,2,2,2,4,3,1,1,1,2,1,2,3,111,111,5,0,4,4,4,111
8393028,,TUBADUKA,,,,1,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,111,111,3
11587,,TUBATULABA,,,,1,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,111,2,2,4,3,3,2,2,1,2,2,3,2,111,1,1,2,4,1,111
6324548,,TUBURI,30024,,,111,5,4,5,5,3,3,3,3,3,3,111,111,111,111,111,111,111,2,1,2,3,3,1,2,3,3,1,111,111,111,0,1,111,3,111
47170,,TUCUNA,27600,,,3,5,3,4,4,2,1,3,1,111,111,1,1,111,111,111,1,2,1,3,3,3,3,1,1,2,3,1,2,1,1,1,1,111,2,2
12622404,,TUKANO,27589,,,111,111,3,5,3,2,1,111,111,111,111,111,111,111,111,111,111,111,1,2,111,3,3,1,111,111,111,1,2,111,111,1,111,111,111,111
4199236,,TUKUDIKA,,,,1,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,3,2,2,1,2,2,3,2,111,1,0,1,1,111,3
2131780,,TUKULOR,27622,,,111,5,4,5,5,4,3,3,3,3,3,2,3,111,111,111,111,1,2,2,1,3,3,1,2,3,2,111,111,1,4,0,2,5,4,111
2131012,,TULLISHI,,,,111,4,4,5,4,5,3,3,3,3,3,1,2,111,111,111,111,111,2,3,3,3,1,2,111,111,3,3,2,1,2,0,2,4,111,111
8403780,,TUMBUKA,16710,,,111,5,4,5,3,5,2,3,3,2,1,2,1,111,111,111,111,111,2,1,111,3,3,1,2,3,3,3,2,1,4,0,3,4,3,111
37699,,TUNEBO,,,,3,5,3,4,4,3,1,3,3,111,111,1,2,111,111,111,2,111,4,2,111,3,2,2,111,111,2,2,2,2,1,0,1,2,2,111
4243780,,TUNGUS,27666,,,1,2,3,3,3,4,4,1,111,3,111,2,3,111,111,111,111,111,3,4,3,2,3,1,1,2,111,1,111,111,2,0,2,111,111,111
12608068,,TUNISIANS,27677,,,8,5,7,5,5,4,2,5,3,3,3,111,111,111,111,111,111,111,2,3,1,3,3,1,111,111,111,1,111,111,4,0,5,111,4,111
51267,,TUPINAMBA,,,,4,5,3,3,3,3,1,3,1,111,111,1,1,111,111,111,111,1,1,1,1,1,2,2,111,111,111,3,111,2,3,1,2,4,2,1
4222532,,TURA,,,,3,5,4,4,5,5,2,3,3,2,1,111,111,111,111,111,111,111,2,2,1,3,3,1,2,3,3,1,111,111,111,0,111,111,2,111
23619,,TURKANA,30043,,,111,2,4,3,4,5,3,3,3,3,3,111,1,111,111,111,111,111,2,1,1,3,3,1,2,3,3,3,3,111,1,1,1,1,3,111
27203,,TURKMEN,27743,,,111,5,8,5,5,5,3,6,3,3,3,111,3,111,111,111,111,111,2,3,1,3,3,1,111,111,111,111,111,111,111,2,4,111,4,111
4242500,,TURKS,27765,,,8,5,7,5,5,5,3,5,3,3,3,2,3,111,111,111,2,3,2,3,1,3,3,1,2,3,2,3,3,1,4,0,4,6,4,4
16452,,TURU,,,,111,5,4,5,5,5,4,5,3,3,3,2,1,111,111,111,1,111,2,1,1,3,3,1,2,3,3,1,2,1,2,0,1,1,111,111
8388676,,TUTUTNI,,,,111,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,111,2,2,2,111,3,3,1,111,111,3,1,2,1,3,0,1,5,111,3
36418,,TWANA,,,,2,2,2,4,2,1,1,1,111,111,111,1,3,111,111,111,2,3,3,3,1,3,2,2,1,2,2,3,2,2,3,0,1,5,1,3
44098,,TZELTAL,,,,111,111,3,5,5,4,1,111,111,111,111,111,111,111,111,111,111,111,1,3,1,3,3,1,111,111,111,3,1,111,111,1,111,111,111,111
2146884,,TZOTZIL,27853,,,3,6,3,4,5,5,1,3,3,111,111,111,3,111,111,111,111,3,1,3,3,3,2,2,2,3,111,1,111,111,4,0,4,6,111,111
8438340,,U.S. SOUTH:BLACK,62436,,,8,6,7,4,4,4,2,5,3,3,3,2,3,111,111,111,2,1,4,4,1,1,2,2,2,2,2,3,3,111,5,0,5,6,4,3
49476,,U.S. SOUTH:WHITE,18349; 62425,,,8,5,7,4,4,5,3,5,3,3,3,2,3,111,111,111,2,2,4,4,3,2,2,2,2,2,111,3,3,2,4,0,4,1,4,111
22084,,UBAMER,,,,111,5,4,5,5,5,2,5,3,3,3,111,111,111,111,111,111,111,2,111,111,3,3,1,111,111,111,111,111,1,111,0,3,4,1,111
23876,,UDALAN,,,,111,1,4,3,5,5,2,5,3,3,3,111,111,111,111,111,2,1,2,4,3,1,1,1,2,1,1,3,111,111,4,0,3,4,4,111
5700,,UINTAH UTE,62526,,,111,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,111,111,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,4,111,3
8399684,,UKRAINIANS,27908,,,8,5,7,5,5,4,3,5,3,3,3,2,3,111,111,111,2,111,5,4,2,3,2,2,2,3,3,2,3,111,4,0,5,6,4,111
33603,,ULAWANS,,,,3,4,6,5,4,2,1,4,1,1,111,1,2,111,111,111,1,3,2,3,3,3,2,2,2,2,2,1,2,1,1,1,1,4,1,3
54851,,ULITHIANS,27930,,,2,5,6,5,5,2,2,4,2,1,111,1,1,111,111,111,1,111,1,4,3,3,1,1,111,111,2,2,1,1,1,0,2,4,111,111
4197444,,UMATILLA,,,,111,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,111,3,3,3,3,3,2,2,111,111,111,3,2,111,2,0,2,2,111,3
2134596,,UMOTINA,27952,,,2,5,3,3,3,4,1,3,1,111,111,1,3,111,111,111,2,111,4,111,111,3,2,2,111,111,111,2,2,2,1,0,1,4,1,111
5956,,UNCOMPAHGR,,,,2,1,2,2,1,4,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,111,111,3
14720324,,UPOLO SAMOA,,,,4,5,6,5,5,2,2,4,2,1,111,1,3,111,111,111,2,2,3,3,1,3,2,2,111,111,111,1,2,1,3,0,3,2,1,3
39748,,URU,,,,111,111,2,5,4,1,1,111,111,111,111,111,111,111,111,111,111,111,4,3,3,2,2,2,111,111,111,2,3,111,111,0,111,111,111,111
14728260,,USIAI,28084,,,2,5,4,3,5,5,2,4,1,1,111,1,1,111,111,111,1,111,3,1,111,3,1,2,111,111,111,1,1,1,1,0,1,111,1,2
37954,,UTE,,,,111,2,2,2,1,4,1,2,111,111,111,1,3,111,111,111,2,1,4,3,3,1,2,2,1,2,2,3,2,111,1,1,1,4,2,3
8428868,,UTTAR PRADES,28117,,,8,6,8,5,5,5,2,6,3,3,3,2,3,111,111,111,2,3,3,3,2,3,2,2,2,3,3,3,3,111,4,0,5,2,2,111
10521668,,UVEANS,,,,111,5,6,5,5,2,1,4,1,1,111,1,3,111,111,111,1,1,4,3,3,3,2,2,111,111,111,111,2,1,3,0,3,4,1,3
38212,,UZBEG,62302,,,111,111,3,5,4,3,4,111,111,111,111,111,111,111,111,111,111,111,2,2,1,3,3,1,111,111,111,111,1,111,111,0,111,111,111,111
30532,,VAGALA,,,,111,5,4,5,5,5,2,3,3,2,1,111,111,111,111,111,111,111,4,2,1,3,3,1,2,1,1,1,111,111,111,0,111,111,111,111
8400196,,VANUA LEVU,15302,,,111,5,6,5,4,2,1,4,1,1,111,1,3,111,111,111,111,111,4,3,1,3,1,2,111,111,111,1,2,1,1,0,2,111,1,111
4419,,VEDDA,28205,,,1,2,1,2,2,2,1,1,111,111,111,1,2,111,111,111,2,2,4,4,1,1,1,1,2,3,3,1,2,111,1,1,1,111,1,1
19523,,VENDA,,,,4,5,4,4,4,5,2,5,3,3,3,2,1,111,111,111,1,1,2,1,1,3,1,2,1,2,3,1,2,1,4,0,3,4,3,4
12615236,,VERE,,,,111,5,4,5,5,4,2,5,3,2,1,111,111,111,111,111,111,111,2,1,111,2,2,2,111,111,111,111,2,2,2,0,1,111,111,111
5443,,VIETNAMESE,28271,,,8,5,8,5,5,3,2,6,3,3,1,2,3,111,111,111,2,3,4,2,1,3,3,1,2,2,2,1,2,111,4,2,5,6,1,4
12600132,,VUGUSU,19377,,,4,5,4,5,5,5,3,3,3,3,3,2,1,111,111,111,111,1,2,3,3,3,3,1,2,3,3,1,3,1,1,0,1,111,111,111
8437060,,VUNUN TSOS,28304,,,111,5,4,5,2,5,2,3,3,1,1,2,1,111,111,111,111,111,2,4,1,3,3,1,2,3,3,1,2,1,1,0,1,4,2,111
32835,,W.AUSTRALI,,,,1,1,2,2,1,3,1,1,111,111,111,1,3,111,111,111,1,111,1,2,111,3,1,2,1,2,111,1,2,111,1,0,1,111,111,111
8431427,,W.NAKANAI,28326,,,3,4,4,3,4,3,2,4,1,1,111,2,2,111,111,111,1,111,2,2,1,2,1,2,111,111,2,1,2,1,2,0,1,2,111,111
13635,,WABANAKI,28337,,,111,111,2,3,2,3,1,111,111,111,111,111,111,111,111,111,111,111,1,3,3,2,2,2,2,3,3,3,3,111,1,0,111,111,111,111
3396,,WADADOKADO,,,,1,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,2,2,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,2,1,3
12587332,,WADADUKA,,,,111,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,111,1,3,3,3,2,2,111,111,111,3,2,111,1,0,1,4,111,3
3652,,WADATKUHT,,,,1,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,111,4,4,3,2,2,2,1,2,2,111,111,111,1,0,1,111,1,3
44355,,WAICA,,,,2,2,2,3,2,2,1,3,2,111,111,1,2,111,111,111,111,111,4,3,3,2,2,2,111,111,111,3,111,111,1,1,1,111,111,111
8401988,,WAIWAI,,,,111,5,3,4,3,3,1,3,1,111,111,1,1,111,111,111,2,1,1,3,3,2,2,2,111,111,3,3,2,2,1,0,1,4,1,111
12588868,,WALAPAI,28414,,,1,2,1,1,2,5,1,2,3,111,111,1,1,111,111,111,2,2,4,3,1,3,2,2,111,111,2,3,2,111,1,0,1,4,1,3
2134852,,WALBIRI,,,,3,1,1,1,2,5,1,1,111,111,111,1,1,111,111,111,1,3,4,2,111,3,1,2,1,2,1,3,2,111,1,0,1,1,1,2
25411,,WALLOONS,11958,,,8,5,7,5,5,4,3,5,3,3,3,111,3,111,111,111,2,111,5,4,3,2,2,2,111,111,111,3,3,111,4,0,5,111,4,111
26690,,WANTOAT,,,,2,5,4,5,3,5,2,4,1,1,111,1,2,111,111,111,1,111,1,1,111,3,2,2,2,3,3,1,2,1,1,0,1,5,1,2
8425795,,WAPISHANA,,,,111,5,3,3,3,3,1,3,1,111,111,1,1,111,111,111,2,111,1,2,111,3,2,2,111,111,111,3,2,2,1,1,1,111,111,2
12584260,,WAPPO,,,,3,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,2,1,4,4,1,2,2,2,1,2,2,3,1,111,111,0,1,2,111,3
33091,,WAROPEN,,,,111,5,2,2,4,2,2,4,2,1,111,1,3,111,111,111,111,111,3,3,1,3,3,1,111,111,111,1,2,1,2,1,1,3,111,111
43587,,WASHO,28524,,,1,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,2,2,2,1,2,2,3,2,111,1,1,1,4,1,3
8391492,,WENATCHI,,,,111,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,3,2,2,111,111,111,3,111,111,2,0,1,111,111,3
8444995,,WEST APACH,28469,,,1,2,2,2,2,5,1,3,3,111,111,1,3,111,111,111,2,1,4,3,1,1,1,1,2,2,2,1,2,1,1,1,1,4,111,3
6341444,,WFRANCE,,,,8,6,7,5,5,5,3,5,3,3,3,2,3,111,111,111,2,2,5,4,2,2,2,2,2,2,2,3,3,111,4,0,5,6,4,4
4198980,,WHITE KNIF,,,,1,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,1,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,1,2,3
8424003,,WICHITA,,,,111,2,3,4,2,5,1,3,3,111,111,1,1,111,111,111,2,111,1,2,1,1,2,2,111,111,2,3,2,2,1,2,2,4,2,111
8409412,,WIDEKUM,28623,,,111,111,3,5,4,4,2,111,111,111,111,111,111,111,111,111,111,1,2,1,111,3,3,1,2,3,111,1,111,111,2,0,111,111,111,111
8431171,,WIKMUNKAN,28634,,,1,1,1,2,2,3,1,1,111,111,111,1,1,111,111,111,111,111,5,2,111,3,3,1,1,2,111,1,2,111,1,0,1,111,111,111
8394564,,WIND RIVER,,,,3,2,2,2,1,3,1,1,111,111,111,1,3,111,111,111,2,1,1,3,1,1,2,2,1,2,2,3,2,111,1,0,2,2,111,3
40002,,WINNEBAGO,,,,111,2,3,3,2,3,1,3,3,111,111,1,1,111,111,111,1,111,1,3,1,3,3,1,111,111,111,1,1,1,1,2,2,4,111,111
4195396,,WINTU,28667,,,2,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,1,111,4,3,3,3,2,2,1,2,2,3,1,111,2,0,1,4,2,3
3140,,WISHRAM,,,,2,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,2,111,3,2,1,3,2,2,111,111,111,3,2,2,3,0,1,4,1,3
8392772,,WIYAMBITUK,,,,1,2,1,1,2,5,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,3,2,2,111,111,2,3,2,111,1,0,1,111,111,3
12583236,,WIYOT,,,,1,5,1,2,4,1,1,1,111,111,111,1,1,111,111,111,111,3,2,2,1,3,2,2,111,111,111,3,3,2,3,0,1,1,2,3
4228932,,WODABE FUL.,15544,,,2,1,5,5,5,5,4,2,3,3,3,111,3,111,111,111,1,1,2,1,111,3,3,1,1,2,3,2,111,111,1,0,2,4,4,111
8003,,WOGEO,,,,2,5,4,3,5,3,2,4,1,1,111,1,2,111,111,111,1,1,3,2,111,3,1,2,2,3,3,1,2,1,1,1,1,4,1,111
8515,,WOLEAIANS,,,,2,5,6,5,5,2,2,4,2,1,111,1,2,111,111,111,2,1,4,4,1,2,1,2,111,111,111,1,2,1,1,1,2,4,1,4
43073,,WOLOF,28744,,,8,5,4,5,5,4,3,3,3,3,3,2,3,111,111,111,2,2,2,1,1,3,1,2,2,2,2,1,2,1,5,2,3,4,4,4
12619332,,WONGAIBON,,,,111,1,2,2,2,2,1,1,111,111,111,1,111,111,111,111,111,111,1,3,3,3,1,2,1,2,111,1,2,111,1,0,1,4,111,111
1860,,WUKCHUMNI,,,,111,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,111,4,3,1,3,3,1,111,111,111,3,2,111,2,0,1,4,111,3
8433731,,WUTE,,,,3,5,4,4,4,4,2,3,3,2,1,2,1,111,111,111,2,111,2,1,1,3,3,1,2,3,3,1,111,1,4,2,2,111,111,111
12590660,,XAM,,,,1,1,1,1,2,4,1,1,111,111,111,1,1,111,111,111,111,111,1,3,3,2,2,2,111,111,111,111,2,111,1,0,1,111,111,111
